时间,合约代码,合约名称,买/卖,开/平,成交量,成交价,费用
2022-01-28 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 200, 21.92, 7.192
2022-01-28 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1500, 4.66, 5.592
2022-01-28 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1200, 5.99, 5.7504
2022-01-28 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 2100, 5.02, 13.7046
2022-02-07 15:00:00, 002415.XSHE, 海康威视, 买, 开, 100, 45.91, 5.0
2022-02-09 15:00:00, 601012.XSHG, 隆基绿能, 买, 开, 100, 71.18, 5.6944
2022-02-10 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 51.71, 5.0
2022-02-11 15:00:00, 601939.XSHG, 建设银行, 买, 开, 200, 6.37, 5.0
2022-02-11 15:00:00, 601012.XSHG, 隆基绿能, 卖, 平, 100, 65.15, 8.4695
2022-02-14 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 200, 6.26, 5.626
2022-02-14 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1200, 5.82, 5.5872
2022-02-15 15:00:00, 601939.XSHG, 建设银行, 买, 开, 200, 6.21, 5.0
2022-02-16 15:00:00, 601658.XSHG, 邮储银行, 卖, 平, 1800, 5.7, 13.338
2022-02-16 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 51.07, 13.2782
2022-02-16 15:00:00, 601857.XSHG, 中国石油, 买, 开, 400, 5.64, 5.0
2022-02-16 15:00:00, 600028.XSHG, 中国石化, 买, 开, 2100, 4.35, 7.308
2022-02-17 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 100, 5.7, 5.285
2022-02-17 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 100, 4.35, 5.2175
2022-02-18 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 30.55, 5.0
2022-02-21 15:00:00, 601857.XSHG, 中国石油, 买, 开, 500, 5.57, 5.0
2022-02-23 15:00:00, 002415.XSHE, 海康威视, 卖, 平, 100, 48.9, 7.445
2022-02-24 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2600, 2.97, 10.0386
2022-02-24 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1500, 4.7, 9.165
2022-02-24 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1400, 6.06, 11.0292
2022-02-24 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 2000, 4.39, 11.414
2022-02-24 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 700, 5.91, 7.0685
2022-02-24 15:00:00, 601633.XSHG, 长城汽车, 买, 开, 200, 36.59, 5.8544
2022-02-24 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 28.94, 7.894
2022-02-25 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1700, 4.67, 6.3512
2022-02-25 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1300, 6.01, 6.2504
2022-02-25 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 49.81, 5.0
2022-02-25 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 51.4, 5.0
2022-02-25 15:00:00, 601988.XSHG, 中国银行, 买, 开, 2500, 3.11, 6.22
2022-02-28 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1400, 4.66, 5.2192
2022-03-01 15:00:00, 601857.XSHG, 中国石油, 买, 开, 100, 5.73, 5.0
2022-03-03 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 28.82, 5.0
2022-03-03 15:00:00, 601633.XSHG, 长城汽车, 卖, 平, 200, 33.84, 8.7984
2022-03-07 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 100, 46.76, 7.338
2022-03-08 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 45.48, 5.0
2022-03-08 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 200, 5.9, 5.59
2022-03-08 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 47.47, 7.3735
2022-03-08 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 26.8, 7.68
2022-03-09 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2200, 2.94, 5.1744
2022-03-09 15:00:00, 600900.XSHG, 长江电力, 买, 开, 200, 22.98, 5.0
2022-03-10 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 200, 22.71, 7.271
2022-03-11 15:00:00, 600900.XSHG, 长江电力, 买, 开, 200, 22.6, 5.0
2022-03-14 15:00:00, 601857.XSHG, 中国石油, 买, 开, 400, 5.46, 5.0
2022-03-14 15:00:00, 601166.XSHG, 兴业银行, 卖, 平, 300, 20.14, 8.021
2022-03-14 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 100, 42.15, 7.1075
2022-03-15 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 400, 5.0, 6.0
2022-03-15 15:00:00, 601658.XSHG, 邮储银行, 买, 开, 1100, 4.89, 5.0
2022-03-15 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1200, 5.0, 8.0
2022-03-15 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 200, 21.15, 7.115
2022-03-16 15:00:00, 601669.XSHG, 中国电建, 买, 开, 1100, 7.09, 6.2392
2022-03-16 15:00:00, 601360.XSHG, 三六零, 买, 开, 800, 9.79, 6.2656
2022-03-18 15:00:00, 600900.XSHG, 长江电力, 买, 开, 100, 21.78, 5.0
2022-03-23 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1300, 6.03, 10.1907
2022-03-23 15:00:00, 600900.XSHG, 长江电力, 买, 开, 200, 21.89, 5.0
2022-03-24 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2200, 2.99, 8.5514
2022-03-25 15:00:00, 601939.XSHG, 建设银行, 买, 开, 800, 6.09, 5.0
2022-03-28 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 3100, 4.69, 18.9007
2022-03-28 15:00:00, 601939.XSHG, 建设银行, 买, 开, 500, 6.17, 5.0
2022-03-29 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 45.01, 5.0
2022-03-29 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 47.21, 5.0
2022-03-30 15:00:00, 601658.XSHG, 邮储银行, 卖, 平, 1100, 5.4, 7.97
2022-03-30 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 100, 46.23, 7.3115
2022-03-30 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 48.7, 7.435
2022-03-30 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 100, 6.19, 5.3095
2022-03-30 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1200, 5.53, 5.3088
2022-03-30 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 29.03, 5.0
2022-03-30 15:00:00, 601899.XSHG, 紫金矿业, 卖, 平, 100, 11.46, 5.573
2022-03-31 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1200, 5.52, 8.6112
2022-03-31 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2600, 3.08, 6.4064
2022-03-31 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1400, 5.52, 6.1824
2022-04-01 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1800, 4.79, 6.8976
2022-04-07 15:00:00, 601669.XSHG, 中国电建, 卖, 平, 1100, 7.47, 10.6821
2022-04-11 15:00:00, 601360.XSHG, 三六零, 卖, 平, 800, 9.22, 9.5888
2022-04-12 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 4.78, 5.239
2022-04-13 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 45.75, 5.0
2022-04-14 15:00:00, 601398.XSHG, 工商银行, 买, 开, 700, 4.77, 5.0
2022-04-15 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 100, 46.83, 7.3415
2022-04-15 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1000, 4.76, 7.38
2022-04-15 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 500, 3.28, 5.82
2022-04-18 15:00:00, 601398.XSHG, 工商银行, 买, 开, 600, 4.72, 5.0
2022-04-18 15:00:00, 601939.XSHG, 建设银行, 买, 开, 300, 6.1, 5.0
2022-04-19 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1500, 6.12, 11.934
2022-04-19 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1400, 5.6, 10.192
2022-04-19 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1200, 6.12, 5.8752
2022-04-19 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 42.1, 5.0
2022-04-20 15:00:00, 601939.XSHG, 建设银行, 买, 开, 400, 6.09, 5.0
2022-04-21 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 41.28, 5.0
2022-04-22 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 29.69, 7.969
2022-04-25 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 500, 6.1, 6.525
2022-04-25 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 38.83, 10.0958
2022-04-26 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2600, 3.07, 10.3766
2022-04-26 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 2000, 4.81, 12.506
2022-04-26 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1600, 4.81, 6.1568
2022-04-26 15:00:00, 601939.XSHG, 建设银行, 买, 开, 200, 6.06, 5.0
2022-04-26 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2500, 3.07, 6.14
2022-04-26 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 38.41, 6.1456
2022-04-26 15:00:00, 601988.XSHG, 中国银行, 买, 开, 400, 3.28, 5.0
2022-04-26 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1500, 4.99, 5.988
2022-04-28 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 300, 23.01, 8.9739
2022-04-28 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 24.5, 5.0
2022-04-28 15:00:00, 601818.XSHG, 光大银行, 买, 开, 2200, 3.19, 5.6144
2022-04-29 15:00:00, 601988.XSHG, 中国银行, 买, 开, 500, 3.23, 5.0
2022-05-05 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2500, 3.08, 10.01
2022-05-05 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1600, 4.75, 9.88
2022-05-05 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1500, 5.45, 10.6275
2022-05-05 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 400, 3.23, 5.646
2022-05-05 15:00:00, 601166.XSHG, 兴业银行, 买, 开, 300, 20.4, 5.0
2022-05-06 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1800, 4.74, 6.8256
2022-05-06 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 6.01, 5.0
2022-05-09 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 36.47, 9.4822
2022-05-11 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2600, 3.05, 6.344
2022-05-13 15:00:00, 601288.XSHG, 农业银行, 买, 开, 100, 3.05, 5.0
2022-05-13 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 43.96, 5.0
2022-05-16 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 43.36, 5.0
2022-05-16 15:00:00, 601166.XSHG, 兴业银行, 卖, 平, 300, 19.34, 7.901
2022-05-17 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 400, 3.02, 5.604
2022-05-19 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 100, 24.52, 5.0
2022-05-20 15:00:00, 600900.XSHG, 长江电力, 买, 开, 200, 23.3, 5.0
2022-05-23 15:00:00, 600900.XSHG, 长江电力, 买, 开, 100, 22.9, 5.0
2022-05-27 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 2500, 3.22, 10.465
2022-05-27 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 200, 6.02, 5.602
2022-05-30 15:00:00, 601899.XSHG, 紫金矿业, 卖, 平, 700, 10.11, 9.2001
2022-05-30 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 200, 44.15, 11.479
2022-05-30 15:00:00, 601658.XSHG, 邮储银行, 买, 开, 1400, 5.23, 5.8576
2022-05-30 15:00:00, 601728.XSHG, 中国电信, 买, 开, 1900, 3.86, 5.8672
2022-05-31 15:00:00, 601728.XSHG, 中国电信, 卖, 平, 1900, 3.87, 9.5589
2022-05-31 15:00:00, 601633.XSHG, 长城汽车, 买, 开, 200, 33.2, 5.312
2022-06-01 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 5.97, 5.0
2022-06-01 15:00:00, 601658.XSHG, 邮储银行, 买, 开, 100, 5.17, 5.0
2022-06-06 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 300, 25.06, 9.7734
2022-06-06 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 4.6, 5.23
2022-06-07 15:00:00, 601288.XSHG, 农业银行, 买, 开, 200, 2.99, 5.0
2022-06-07 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1400, 5.5, 6.16
2022-06-08 15:00:00, 601012.XSHG, 隆基绿能, 买, 开, 100, 60.21, 5.0
2022-06-10 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 40.12, 6.4192
2022-06-13 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1300, 5.96, 10.0724
2022-06-13 15:00:00, 601658.XSHG, 邮储银行, 卖, 平, 1500, 5.13, 10.0035
2022-06-15 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2500, 3.03, 9.8475
2022-06-15 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 63.66, 5.0928
2022-06-16 15:00:00, 601398.XSHG, 工商银行, 买, 开, 100, 4.7, 5.0
2022-06-17 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1400, 6.01, 6.7312
2022-06-21 15:00:00, 601857.XSHG, 中国石油, 买, 开, 200, 5.44, 5.0
2022-06-22 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 100, 6.0, 5.3
2022-06-23 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 40.14, 10.4364
2022-06-23 15:00:00, 601658.XSHG, 邮储银行, 买, 开, 1500, 5.17, 6.204
2022-06-27 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 60.32, 8.016
2022-06-28 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 4.73, 5.473
2022-06-30 15:00:00, 601633.XSHG, 长城汽车, 卖, 平, 200, 37.04, 9.6304
2022-07-01 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2500, 3.01, 6.02
2022-07-04 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2500, 3.02, 9.815
2022-07-05 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 58.42, 5.0
2022-07-05 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 40.98, 5.0
2022-07-07 15:00:00, 601818.XSHG, 光大银行, 卖, 平, 2200, 2.96, 8.4656
2022-07-07 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 100, 39.75, 6.9875
2022-07-08 15:00:00, 601939.XSHG, 建设银行, 买, 开, 100, 5.71, 5.0
2022-07-11 15:00:00, 601012.XSHG, 隆基绿能, 卖, 平, 100, 60.24, 8.012
2022-07-11 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 100, 5.13, 5.2565
2022-07-11 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 30.03, 5.0
2022-07-12 15:00:00, 601857.XSHG, 中国石油, 买, 开, 100, 5.12, 5.0
2022-07-13 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 29.42, 7.942
2022-07-13 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 29.37, 5.0
2022-07-13 15:00:00, 000333.XSHE, 美的集团, 买, 开, 100, 58.3, 5.0
2022-07-13 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1600, 5.09, 10.5872
2022-07-14 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 60.16, 8.008
2022-07-14 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 29.57, 7.957
2022-07-14 15:00:00, 300059.XSHE, 东方财富, 买, 开, 300, 22.77, 5.4648
2022-07-15 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1500, 5.01, 6.012
2022-07-15 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 27.99, 5.0
2022-07-15 15:00:00, 601658.XSHG, 邮储银行, 卖, 平, 1500, 4.66, 9.087
2022-07-15 15:00:00, 000333.XSHE, 美的集团, 卖, 平, 100, 55.2, 7.76
2022-07-18 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 59.49, 5.0
2022-07-18 15:00:00, 002714.XSHE, 牧原股份, 买, 开, 100, 62.1, 5.0
2022-07-20 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1500, 5.24, 10.218
2022-07-21 15:00:00, 002714.XSHE, 牧原股份, 卖, 平, 100, 59.86, 7.993
2022-07-21 15:00:00, 002714.XSHE, 牧原股份, 买, 开, 100, 59.86, 5.0
2022-07-21 15:00:00, 601668.XSHG, 中国建筑, 买, 开, 1600, 5.15, 6.592
2022-07-21 15:00:00, 601995.XSHG, 中金公司, 买, 开, 100, 43.43, 5.0
2022-07-22 15:00:00, 002714.XSHE, 牧原股份, 卖, 平, 100, 58.8, 7.94
2022-07-22 15:00:00, 002714.XSHE, 牧原股份, 买, 开, 100, 58.8, 5.0
2022-07-26 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 60.49, 5.0
2022-08-01 15:00:00, 600900.XSHG, 长江电力, 卖, 平, 300, 23.78, 9.2742
2022-08-01 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2700, 2.84, 6.1344
2022-08-02 15:00:00, 300059.XSHE, 东方财富, 卖, 平, 300, 21.24, 8.2836
2022-08-02 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 26.55, 7.655
2022-08-02 15:00:00, 601995.XSHG, 中金公司, 卖, 平, 100, 41.2, 7.06
2022-08-03 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2700, 2.8, 9.828
2022-08-03 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 200, 5.43, 5.543
2022-08-03 15:00:00, 601288.XSHG, 农业银行, 买, 开, 2200, 2.8, 5.0
2022-08-03 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1200, 5.08, 5.0
2022-08-03 15:00:00, 601988.XSHG, 中国银行, 买, 开, 2000, 3.01, 5.0
2022-08-03 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 33.06, 5.0
2022-08-03 15:00:00, 601668.XSHG, 中国建筑, 卖, 平, 1600, 4.84, 10.0672
2022-08-04 15:00:00, 601857.XSHG, 中国石油, 买, 开, 600, 5.07, 5.0
2022-08-04 15:00:00, 600028.XSHG, 中国石化, 买, 开, 2200, 4.07, 7.1632
2022-08-10 15:00:00, 002714.XSHE, 牧原股份, 卖, 平, 100, 55.76, 7.788
2022-08-11 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1800, 5.19, 12.1446
2022-08-12 15:00:00, 601288.XSHG, 农业银行, 买, 开, 300, 2.83, 5.0
2022-08-17 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1300, 5.16, 5.3664
2022-08-18 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1300, 5.11, 8.6359
2022-08-19 15:00:00, 601988.XSHG, 中国银行, 买, 开, 200, 3.03, 5.0
2022-08-22 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 100, 2.82, 5.141
2022-08-25 15:00:00, 601012.XSHG, 隆基绿能, 买, 开, 100, 52.85, 5.0
2022-08-25 15:00:00, 600438.XSHG, 通威股份, 买, 开, 100, 57.48, 5.0
2022-08-26 15:00:00, 300059.XSHE, 东方财富, 买, 开, 400, 22.39, 7.1648
2022-08-29 15:00:00, 300059.XSHE, 东方财富, 卖, 平, 400, 22.14, 11.5128
2022-08-31 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 1600, 4.38, 9.1104
2022-08-31 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 30.34, 5.0
2022-08-31 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 300, 4.27, 5.6405
2022-08-31 15:00:00, 600438.XSHG, 通威股份, 卖, 平, 100, 52.88, 7.644
2022-09-01 15:00:00, 601398.XSHG, 工商银行, 买, 开, 1800, 4.36, 6.2784
2022-09-05 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1200, 5.49, 8.5644
2022-09-05 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 2400, 2.84, 8.8608
2022-09-05 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 100, 4.36, 5.218
2022-09-05 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1300, 5.49, 5.7096
2022-09-06 15:00:00, 600036.XSHG, 招商银行, 买, 开, 100, 33.62, 5.0
2022-09-07 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 4.35, 5.435
2022-09-13 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1100, 5.55, 5.0
2022-09-15 15:00:00, 601012.XSHG, 隆基绿能, 卖, 平, 100, 48.66, 7.433
2022-09-16 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 63.5, 8.255
2022-09-19 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 31.5, 8.19
2022-09-19 15:00:00, 601857.XSHG, 中国石油, 买, 开, 400, 5.35, 5.0
2022-09-19 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 30.86, 5.0
2022-09-19 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 31.5, 5.04
2022-09-20 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1500, 5.16, 10.062
2022-09-20 15:00:00, 601398.XSHG, 工商银行, 买, 开, 500, 4.37, 5.0
2022-09-21 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 31.18, 8.118
2022-09-21 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 29.82, 7.982
2022-09-21 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 300, 4.37, 5.6555
2022-09-21 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 29.82, 5.0
2022-09-22 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 34.17, 8.8842
2022-09-22 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 29.91, 7.991
2022-09-22 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 34.17, 5.4672
2022-09-22 15:00:00, 601318.XSHG, 中国平安, 买, 开, 100, 42.48, 5.0
2022-09-22 15:00:00, 000333.XSHE, 美的集团, 买, 开, 100, 51.5, 5.0
2022-09-23 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 34.36, 8.9336
2022-09-23 15:00:00, 603288.XSHG, 海天味业, 买, 开, 100, 77.96, 6.2368
2022-09-26 15:00:00, 603288.XSHG, 海天味业, 卖, 平, 100, 79.7, 10.361
2022-09-26 15:00:00, 601398.XSHG, 工商银行, 买, 开, 300, 4.35, 5.0
2022-09-26 15:00:00, 601288.XSHG, 农业银行, 买, 开, 3100, 2.85, 7.068
2022-09-26 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 33.95, 5.432
2022-09-27 15:00:00, 601398.XSHG, 工商银行, 买, 开, 300, 4.34, 5.0
2022-09-29 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 200, 4.33, 5.433
2022-09-30 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1300, 5.52, 9.3288
2022-09-30 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1500, 5.52, 6.624
2022-09-30 15:00:00, 601658.XSHG, 邮储银行, 买, 开, 1900, 4.46, 6.7792
2022-10-10 15:00:00, 000333.XSHE, 美的集团, 卖, 平, 100, 48.7, 7.435
2022-10-10 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 31.8, 8.268
2022-10-11 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 300, 3.06, 5.459
2022-10-11 15:00:00, 601658.XSHG, 邮储银行, 卖, 平, 1900, 4.18, 10.3246
2022-10-12 15:00:00, 601988.XSHG, 中国银行, 买, 开, 300, 3.07, 5.0
2022-10-12 15:00:00, 601088.XSHG, 中国神华, 买, 开, 200, 31.93, 5.1088
2022-10-13 15:00:00, 601088.XSHG, 中国神华, 卖, 平, 200, 31.07, 8.107
2022-10-13 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 100, 3.05, 5.1525
2022-10-13 15:00:00, 600036.XSHG, 招商银行, 买, 开, 200, 29.89, 5.0
2022-10-14 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 31.25, 5.0
2022-10-14 15:00:00, 601988.XSHG, 中国银行, 买, 开, 100, 3.06, 5.0
2022-10-17 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 31.72, 8.2472
2022-10-17 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 31.72, 5.0752
2022-10-19 15:00:00, 600028.XSHG, 中国石化, 卖, 平, 1900, 4.26, 10.5222
2022-10-19 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 29.56, 7.956
2022-10-20 15:00:00, 601628.XSHG, 中国人寿, 买, 开, 200, 29.81, 5.0
2022-10-21 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 67.85, 8.8205
2022-10-21 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 67.85, 5.428
2022-10-24 15:00:00, 601939.XSHG, 建设银行, 卖, 平, 1500, 5.51, 10.7445
2022-10-24 15:00:00, 601988.XSHG, 中国银行, 卖, 平, 2200, 3.06, 8.7516
2022-10-24 15:00:00, 601318.XSHG, 中国平安, 卖, 平, 100, 37.7, 6.885
2022-10-24 15:00:00, 600036.XSHG, 招商银行, 卖, 平, 200, 28.02, 7.802
2022-10-24 15:00:00, 601628.XSHG, 中国人寿, 卖, 平, 200, 28.28, 7.828
2022-10-25 15:00:00, 600941.XSHG, 中国移动, 卖, 平, 100, 66.49, 8.6437
2022-10-25 15:00:00, 601398.XSHG, 工商银行, 卖, 平, 600, 4.34, 6.302
2022-10-25 15:00:00, 601939.XSHG, 建设银行, 买, 开, 1100, 5.5, 5.0
2022-10-25 15:00:00, 601288.XSHG, 农业银行, 卖, 平, 800, 2.85, 6.14
2022-10-25 15:00:00, 601857.XSHG, 中国石油, 买, 开, 1200, 5.12, 5.0
2022-10-25 15:00:00, 601988.XSHG, 中国银行, 买, 开, 2100, 3.05, 5.124
2022-10-26 15:00:00, 601398.XSHG, 工商银行, 买, 开, 200, 4.28, 5.0
2022-10-26 15:00:00, 600941.XSHG, 中国移动, 买, 开, 100, 66.28, 5.3024
2022-10-26 15:00:00, 601939.XSHG, 建设银行, 买, 开, 200, 5.45, 5.0
2022-10-26 15:00:00, 601288.XSHG, 农业银行, 买, 开, 300, 2.83, 5.0
2022-10-31 15:00:00, 601857.XSHG, 中国石油, 买, 开, 200, 4.79, 5.0
2022-10-31 15:00:00, 601988.XSHG, 中国银行, 买, 开, 200, 3.01, 5.0
2022-10-31 15:00:00, 601857.XSHG, 中国石油, 卖, 平, 1200, 4.79, 7.874
2022-11-01 15:00:00, 601288.XSHG, 农业银行, 买, 开, 300, 2.73, 5.0
2022-11-01 15:00:00, 601988.XSHG, 中国银行, 买, 开, 300, 3.02, 5.0
2022-11-01 15:00:00, 600028.XSHG, 中国石化, 买, 开, 1900, 4.11, 6.2472
