时间,合约代码,合约名称,最新价,多/空,仓位,开仓均价,市值,累计盈亏,保证金,费用
2025-09-30 15:30:00, 601899.XSHG, 紫金矿业, 29.44, --, 400, 24.42, 11776.0, 2008.0, --, 0
2025-09-30 15:30:00, 600941.XSHG, 中国移动, 104.68, --, 100, 106.74, 10468.0, -206.0, --, 0
2025-10-09 15:30:00, 601288.XSHG, 农业银行, 6.7, --, 2500, 6.5109, 16750.0, 472.7647, --, 0
2025-10-09 15:30:00, 601138.XSHG, 工业富联, 68.45, --, 200, 25.94, 13690.0, 8502.0, --, 0
2025-10-09 15:30:00, 002475.XSHE, 立讯精密, 65.3, --, 100, 42.95, 6530.0, 2235.0, --, 0
2025-10-09 15:30:00, 601398.XSHG, 工商银行, 7.31, --, 1600, 7.4694, 11696.0, -255.0, --, 5.0
2025-10-09 15:30:00, 601939.XSHG, 建设银行, 8.67, --, 1200, 8.9086, 10404.0, -286.3759, --, 0
2025-10-09 15:30:00, 601899.XSHG, 紫金矿业, 32.38, --, 400, 24.42, 12952.0, 3184.0, --, 0
2025-10-09 15:30:00, 600941.XSHG, 中国移动, 105.44, --, 100, 106.74, 10544.0, -130.0, --, 0
2025-10-09 15:30:00, 601318.XSHG, 中国平安, 55.04, --, 200, 55.04, 11008.0, 0, --, 8.8064
2025-10-09 15:30:00, 000333.XSHE, 美的集团, 72.63, --, 100, 72.63, 7263.0, 0, --, 5.8104
2025-10-10 15:30:00, 601288.XSHG, 农业银行, 6.83, --, 2500, 6.5109, 17075.0, 797.7647, --, 0
2025-10-10 15:30:00, 601138.XSHG, 工业富联, 66.41, --, 200, 25.94, 13282.0, 8094.0, --, 0
2025-10-10 15:30:00, 002475.XSHE, 立讯精密, 60.8, --, 100, 42.95, 6080.0, 1785.0, --, 0
2025-10-10 15:30:00, 601398.XSHG, 工商银行, 7.31, --, 1600, 7.4694, 11696.0, -255.0, --, 0
2025-10-10 15:30:00, 601939.XSHG, 建设银行, 8.7, --, 1200, 8.9086, 10440.0, -250.3759, --, 0
2025-10-10 15:30:00, 601899.XSHG, 紫金矿业, 30.87, --, 400, 24.42, 12348.0, 2580.0, --, 0
2025-10-10 15:30:00, 600941.XSHG, 中国移动, 106.59, --, 100, 106.74, 10659.0, -15.0, --, 0
2025-10-10 15:30:00, 601318.XSHG, 中国平安, 55.54, --, 200, 55.04, 11108.0, 100.0, --, 0
2025-10-10 15:30:00, 000333.XSHE, 美的集团, 72.83, --, 100, 72.63, 7283.0, 20.0, --, 0
2025-10-10 15:30:00, 601658.XSHG, 邮储银行, 5.66, --, 3100, 5.66, 17546.0, 0, --, 14.0368
2025-10-13 15:30:00, 601288.XSHG, 农业银行, 6.91, --, 2500, 6.5109, 17275.0, 997.7647, --, 0
2025-10-13 15:30:00, 601398.XSHG, 工商银行, 7.27, --, 1300, 7.4694, 9451.0, -259.1875, --, 6.0905
2025-10-13 15:30:00, 601939.XSHG, 建设银行, 8.7, --, 1200, 8.9086, 10440.0, -250.3759, --, 0
2025-10-13 15:30:00, 601899.XSHG, 紫金矿业, 31.3, --, 400, 24.42, 12520.0, 2752.0, --, 0
2025-10-13 15:30:00, 600941.XSHG, 中国移动, 106.95, --, 100, 106.74, 10695.0, 21.0, --, 0
2025-10-13 15:30:00, 601318.XSHG, 中国平安, 55.1, --, 200, 55.04, 11020.0, 12.0, --, 0
2025-10-13 15:30:00, 000333.XSHE, 美的集团, 71.81, --, 100, 72.63, 7181.0, -82.0, --, 0
2025-10-13 15:30:00, 601658.XSHG, 邮储银行, 5.61, --, 3100, 5.66, 17391.0, -155.0, --, 0
2025-10-13 15:30:00, 601988.XSHG, 中国银行, 5.2, --, 1800, 5.2, 9360.0, 0, --, 7.488
2025-10-14 15:30:00, 601398.XSHG, 工商银行, 7.5, --, 1300, 7.4694, 9750.0, 39.8125, --, 0
2025-10-14 15:30:00, 601939.XSHG, 建设银行, 8.89, --, 1200, 8.9086, 10668.0, -22.3759, --, 0
2025-10-14 15:30:00, 601899.XSHG, 紫金矿业, 29.5, --, 400, 24.42, 11800.0, 2032.0, --, 0
2025-10-14 15:30:00, 601318.XSHG, 中国平安, 56.48, --, 200, 55.04, 11296.0, 288.0, --, 0
2025-10-14 15:30:00, 000333.XSHE, 美的集团, 72.6, --, 100, 72.63, 7260.0, -3.0, --, 0
2025-10-14 15:30:00, 601658.XSHG, 邮储银行, 5.7, --, 3100, 5.66, 17670.0, 124.0, --, 0
2025-10-14 15:30:00, 601988.XSHG, 中国银行, 5.28, --, 1800, 5.2, 9504.0, 144.0, --, 0
2025-10-14 15:30:00, 600938.XSHG, 中国海油, 26.52, --, 500, 26.52, 13260.0, 0, --, 10.608
2025-10-15 15:30:00, 601398.XSHG, 工商银行, 7.46, --, 1300, 7.4694, 9698.0, -12.1875, --, 0
2025-10-15 15:30:00, 601899.XSHG, 紫金矿业, 30.98, --, 400, 24.42, 12392.0, 2624.0, --, 0
2025-10-15 15:30:00, 000333.XSHE, 美的集团, 72.92, --, 100, 72.63, 7292.0, 29.0, --, 0
2025-10-15 15:30:00, 601658.XSHG, 邮储银行, 5.69, --, 3100, 5.66, 17639.0, 93.0, --, 0
2025-10-15 15:30:00, 601988.XSHG, 中国银行, 5.28, --, 1800, 5.2, 9504.0, 144.0, --, 0
2025-10-15 15:30:00, 600938.XSHG, 中国海油, 26.49, --, 500, 26.52, 13245.0, -15.0, --, 0
2025-10-15 15:30:00, 600941.XSHG, 中国移动, 107.12, --, 100, 107.12, 10712.0, 0, --, 8.5696
2025-10-16 15:30:00, 601398.XSHG, 工商银行, 7.63, --, 1300, 7.4694, 9919.0, 208.8125, --, 0
2025-10-16 15:30:00, 601899.XSHG, 紫金矿业, 30.47, --, 400, 24.42, 12188.0, 2420.0, --, 0
2025-10-16 15:30:00, 000333.XSHE, 美的集团, 73.18, --, 100, 72.63, 7318.0, 55.0, --, 0
2025-10-16 15:30:00, 601658.XSHG, 邮储银行, 5.75, --, 3100, 5.66, 17825.0, 279.0, --, 0
2025-10-16 15:30:00, 601988.XSHG, 中国银行, 5.38, --, 1800, 5.2, 9684.0, 324.0, --, 0
2025-10-16 15:30:00, 600938.XSHG, 中国海油, 26.41, --, 500, 26.52, 13205.0, -55.0, --, 0
2025-10-16 15:30:00, 600941.XSHG, 中国移动, 107.81, --, 100, 107.12, 10781.0, 69.0, --, 0
2025-10-16 15:30:00, 601728.XSHG, 中国电信, 6.83, --, 1800, 6.83, 12294.0, 0, --, 9.8352
2025-10-17 15:30:00, 601398.XSHG, 工商银行, 7.62, --, 1300, 7.4694, 9906.0, 195.8125, --, 0
2025-10-17 15:30:00, 601899.XSHG, 紫金矿业, 30.17, --, 400, 24.42, 12068.0, 2300.0, --, 0
2025-10-17 15:30:00, 000333.XSHE, 美的集团, 72.8, --, 100, 72.63, 7280.0, 17.0, --, 0
2025-10-17 15:30:00, 601658.XSHG, 邮储银行, 5.72, --, 3100, 5.66, 17732.0, 186.0, --, 0
2025-10-17 15:30:00, 601988.XSHG, 中国银行, 5.34, --, 1800, 5.2, 9612.0, 252.0, --, 0
2025-10-17 15:30:00, 600938.XSHG, 中国海油, 25.59, --, 500, 25.8539, 12795.0, -131.94, --, 0
2025-10-17 15:30:00, 600941.XSHG, 中国移动, 107.93, --, 100, 107.12, 10793.0, 81.0, --, 0
2025-10-17 15:30:00, 601728.XSHG, 中国电信, 6.91, --, 1800, 6.83, 12438.0, 144.0, --, 0
2025-10-20 15:30:00, 601398.XSHG, 工商银行, 7.61, --, 1300, 7.4694, 9893.0, 182.8125, --, 0
2025-10-20 15:30:00, 601899.XSHG, 紫金矿业, 29.75, --, 400, 24.42, 11900.0, 2132.0, --, 0
2025-10-20 15:30:00, 000333.XSHE, 美的集团, 72.87, --, 100, 72.63, 7287.0, 24.0, --, 0
2025-10-20 15:30:00, 601658.XSHG, 邮储银行, 5.68, --, 3100, 5.66, 17608.0, 62.0, --, 0
2025-10-20 15:30:00, 600938.XSHG, 中国海油, 26.1, --, 500, 25.8539, 13050.0, 123.06, --, 0
2025-10-20 15:30:00, 600941.XSHG, 中国移动, 107.78, --, 100, 107.12, 10778.0, 66.0, --, 0
2025-10-20 15:30:00, 601728.XSHG, 中国电信, 6.85, --, 1800, 6.83, 12330.0, 36.0, --, 0
2025-10-21 15:30:00, 601398.XSHG, 工商银行, 7.64, --, 1300, 7.4694, 9932.0, 221.8125, --, 0
2025-10-21 15:30:00, 601899.XSHG, 紫金矿业, 30.05, --, 400, 24.42, 12020.0, 2252.0, --, 0
2025-10-21 15:30:00, 000333.XSHE, 美的集团, 72.91, --, 100, 72.63, 7291.0, 28.0, --, 0
2025-10-21 15:30:00, 601658.XSHG, 邮储银行, 5.67, --, 3100, 5.66, 17577.0, 31.0, --, 0
2025-10-21 15:30:00, 600938.XSHG, 中国海油, 26.21, --, 500, 25.8539, 13105.0, 178.06, --, 0
2025-10-21 15:30:00, 600941.XSHG, 中国移动, 106.12, --, 100, 107.12, 10612.0, -100.0, --, 0
2025-10-21 15:30:00, 601728.XSHG, 中国电信, 6.82, --, 1800, 6.83, 12276.0, -18.0, --, 0
2025-10-21 15:30:00, 600900.XSHG, 长江电力, 27.91, --, 400, 27.91, 11164.0, 0, --, 8.9312
2025-10-22 15:30:00, 601398.XSHG, 工商银行, 7.76, --, 1300, 7.4694, 10088.0, 377.8125, --, 0
2025-10-22 15:30:00, 000333.XSHE, 美的集团, 73.88, --, 100, 72.63, 7388.0, 125.0, --, 0
2025-10-22 15:30:00, 601658.XSHG, 邮储银行, 5.73, --, 3100, 5.66, 17763.0, 217.0, --, 0
2025-10-22 15:30:00, 600938.XSHG, 中国海油, 27.13, --, 500, 25.8539, 13565.0, 638.06, --, 0
2025-10-22 15:30:00, 600941.XSHG, 中国移动, 106.2, --, 100, 107.12, 10620.0, -92.0, --, 0
2025-10-22 15:30:00, 601728.XSHG, 中国电信, 6.86, --, 1800, 6.83, 12348.0, 54.0, --, 0
2025-10-22 15:30:00, 600900.XSHG, 长江电力, 28.04, --, 400, 27.91, 11216.0, 52.0, --, 0
2025-10-22 15:30:00, 601318.XSHG, 中国平安, 58.21, --, 200, 58.21, 11642.0, 0, --, 9.3136
2025-10-23 15:30:00, 601398.XSHG, 工商银行, 7.84, --, 1300, 7.4694, 10192.0, 481.8125, --, 0
2025-10-23 15:30:00, 000333.XSHE, 美的集团, 74.89, --, 100, 72.63, 7489.0, 226.0, --, 0
2025-10-23 15:30:00, 601658.XSHG, 邮储银行, 6.0, --, 3100, 5.66, 18600.0, 1054.0, --, 0
2025-10-23 15:30:00, 600938.XSHG, 中国海油, 27.49, --, 500, 25.8539, 13745.0, 818.06, --, 0
2025-10-23 15:30:00, 601728.XSHG, 中国电信, 6.9, --, 1800, 6.83, 12420.0, 126.0, --, 0
2025-10-23 15:30:00, 600900.XSHG, 长江电力, 28.23, --, 400, 27.91, 11292.0, 128.0, --, 0
2025-10-23 15:30:00, 601318.XSHG, 中国平安, 58.75, --, 200, 58.21, 11750.0, 108.0, --, 0
2025-10-23 15:30:00, 600276.XSHG, 恒瑞医药, 65.14, --, 100, 65.14, 6514.0, 0, --, 5.2112
2025-10-23 15:30:00, 600000.XSHG, 浦发银行, 12.97, --, 900, 12.97, 11673.0, 0, --, 9.3384
2025-10-23 15:30:00, 601601.XSHG, 中国太保, 37.34, --, 300, 37.34, 11202.0, 0, --, 8.9616
2025-10-24 15:30:00, 601398.XSHG, 工商银行, 7.84, --, 1300, 7.4694, 10192.0, 481.8125, --, 0
2025-10-24 15:30:00, 000333.XSHE, 美的集团, 74.61, --, 100, 72.63, 7461.0, 198.0, --, 0
2025-10-24 15:30:00, 601658.XSHG, 邮储银行, 5.99, --, 3100, 5.66, 18569.0, 1023.0, --, 0
2025-10-24 15:30:00, 600938.XSHG, 中国海油, 27.31, --, 500, 25.8539, 13655.0, 728.06, --, 0
2025-10-24 15:30:00, 601728.XSHG, 中国电信, 6.87, --, 1800, 6.83, 12366.0, 72.0, --, 0
2025-10-24 15:30:00, 600900.XSHG, 长江电力, 28.19, --, 400, 27.91, 11276.0, 112.0, --, 0
2025-10-24 15:30:00, 601318.XSHG, 中国平安, 57.88, --, 200, 57.26, 11576.0, 124.0, --, 0
2025-10-24 15:30:00, 600276.XSHG, 恒瑞医药, 65.5, --, 100, 65.14, 6550.0, 36.0, --, 0
2025-10-24 15:30:00, 600000.XSHG, 浦发银行, 12.98, --, 900, 12.97, 11682.0, 9.0, --, 0
2025-10-24 15:30:00, 601601.XSHG, 中国太保, 37.22, --, 300, 37.34, 11166.0, -36.0, --, 0
2025-10-27 15:30:00, 601398.XSHG, 工商银行, 7.91, --, 1300, 7.4694, 10283.0, 572.8125, --, 0
2025-10-27 15:30:00, 000333.XSHE, 美的集团, 74.88, --, 100, 72.63, 7488.0, 225.0, --, 0
2025-10-27 15:30:00, 601658.XSHG, 邮储银行, 6.01, --, 3100, 5.66, 18631.0, 1085.0, --, 0
2025-10-27 15:30:00, 600938.XSHG, 中国海油, 27.73, --, 500, 25.8539, 13865.0, 938.06, --, 0
2025-10-27 15:30:00, 601728.XSHG, 中国电信, 6.89, --, 1800, 6.83, 12402.0, 108.0, --, 0
2025-10-27 15:30:00, 600900.XSHG, 长江电力, 28.3, --, 400, 27.91, 11320.0, 156.0, --, 0
2025-10-27 15:30:00, 601318.XSHG, 中国平安, 57.75, --, 200, 57.26, 11550.0, 98.0, --, 0
2025-10-27 15:30:00, 600276.XSHG, 恒瑞医药, 67.01, --, 100, 65.14, 6701.0, 187.0, --, 0
2025-10-27 15:30:00, 600000.XSHG, 浦发银行, 12.97, --, 900, 12.97, 11673.0, 0, --, 0
2025-10-27 15:30:00, 601601.XSHG, 中国太保, 37.13, --, 300, 37.34, 11139.0, -63.0, --, 0
2025-10-28 15:30:00, 601398.XSHG, 工商银行, 7.99, --, 1300, 7.4694, 10387.0, 676.8125, --, 0
2025-10-28 15:30:00, 000333.XSHE, 美的集团, 74.41, --, 100, 72.63, 7441.0, 178.0, --, 0
2025-10-28 15:30:00, 601658.XSHG, 邮储银行, 6.07, --, 3100, 5.66, 18817.0, 1271.0, --, 0
2025-10-28 15:30:00, 600938.XSHG, 中国海油, 27.16, --, 500, 25.8539, 13580.0, 653.06, --, 0
2025-10-28 15:30:00, 601728.XSHG, 中国电信, 6.88, --, 1800, 6.83, 12384.0, 90.0, --, 0
2025-10-28 15:30:00, 600900.XSHG, 长江电力, 28.46, --, 400, 27.91, 11384.0, 220.0, --, 0
2025-10-28 15:30:00, 601318.XSHG, 中国平安, 57.76, --, 200, 57.26, 11552.0, 100.0, --, 0
2025-10-28 15:30:00, 600276.XSHG, 恒瑞医药, 63.62, --, 100, 65.14, 6362.0, -152.0, --, 0
2025-10-28 15:30:00, 600000.XSHG, 浦发银行, 12.39, --, 900, 12.97, 11151.0, -522.0, --, 0
2025-10-28 15:30:00, 601601.XSHG, 中国太保, 37.3, --, 300, 37.34, 11190.0, -12.0, --, 0
2025-10-29 15:30:00, 601398.XSHG, 工商银行, 7.83, --, 1300, 7.4694, 10179.0, 468.8125, --, 0
2025-10-29 15:30:00, 000333.XSHE, 美的集团, 74.4, --, 100, 72.63, 7440.0, 177.0, --, 0
2025-10-29 15:30:00, 601658.XSHG, 邮储银行, 5.94, --, 3100, 5.66, 18414.0, 868.0, --, 0
2025-10-29 15:30:00, 600938.XSHG, 中国海油, 27.15, --, 500, 25.8539, 13575.0, 648.06, --, 0
2025-10-29 15:30:00, 601728.XSHG, 中国电信, 6.85, --, 1800, 6.83, 12330.0, 36.0, --, 0
2025-10-29 15:30:00, 600900.XSHG, 长江电力, 28.29, --, 400, 27.91, 11316.0, 152.0, --, 0
2025-10-29 15:30:00, 601318.XSHG, 中国平安, 58.95, --, 200, 57.26, 11790.0, 338.0, --, 0
2025-10-29 15:30:00, 600276.XSHG, 恒瑞医药, 64.02, --, 100, 65.14, 6402.0, -112.0, --, 0
2025-10-29 15:30:00, 601601.XSHG, 中国太保, 37.6, --, 300, 37.34, 11280.0, 78.0, --, 0
2025-10-29 15:30:00, 601288.XSHG, 农业银行, 8.15, --, 2100, 8.15, 17115.0, 0, --, 13.692
2025-10-30 15:30:00, 601398.XSHG, 工商银行, 7.84, --, 1300, 7.4694, 10192.0, 481.8125, --, 0
2025-10-30 15:30:00, 000333.XSHE, 美的集团, 75.3, --, 100, 72.63, 7530.0, 267.0, --, 0
2025-10-30 15:30:00, 601658.XSHG, 邮储银行, 5.91, --, 3100, 5.66, 18321.0, 775.0, --, 0
2025-10-30 15:30:00, 600938.XSHG, 中国海油, 27.01, --, 500, 25.8539, 13505.0, 578.06, --, 0
2025-10-30 15:30:00, 601728.XSHG, 中国电信, 6.84, --, 1800, 6.83, 12312.0, 18.0, --, 0
2025-10-30 15:30:00, 600900.XSHG, 长江电力, 28.47, --, 400, 27.91, 11388.0, 224.0, --, 0
2025-10-30 15:30:00, 601318.XSHG, 中国平安, 58.65, --, 200, 57.26, 11730.0, 278.0, --, 0
2025-10-30 15:30:00, 600276.XSHG, 恒瑞医药, 62.88, --, 100, 65.14, 6288.0, -226.0, --, 0
2025-10-30 15:30:00, 601601.XSHG, 中国太保, 37.75, --, 300, 37.34, 11325.0, 123.0, --, 0
2025-10-30 15:30:00, 601288.XSHG, 农业银行, 8.06, --, 2100, 8.15, 16926.0, -189.0, --, 0
2025-10-31 15:30:00, 601398.XSHG, 工商银行, 7.78, --, 1300, 7.4694, 10114.0, 403.8125, --, 0
2025-10-31 15:30:00, 000333.XSHE, 美的集团, 76.4, --, 100, 72.63, 7640.0, 377.0, --, 0
2025-10-31 15:30:00, 601658.XSHG, 邮储银行, 5.75, --, 3100, 5.66, 17825.0, 279.0, --, 0
2025-10-31 15:30:00, 600938.XSHG, 中国海油, 27.11, --, 500, 25.8539, 13555.0, 628.06, --, 0
2025-10-31 15:30:00, 601728.XSHG, 中国电信, 6.69, --, 1800, 6.83, 12042.0, -252.0, --, 0
2025-10-31 15:30:00, 600900.XSHG, 长江电力, 28.1, --, 400, 27.91, 11240.0, 76.0, --, 0
2025-10-31 15:30:00, 601318.XSHG, 中国平安, 57.83, --, 200, 57.26, 11566.0, 114.0, --, 0
2025-10-31 15:30:00, 600276.XSHG, 恒瑞医药, 64.15, --, 100, 65.14, 6415.0, -99.0, --, 0
2025-10-31 15:30:00, 601601.XSHG, 中国太保, 35.5, --, 300, 37.34, 10650.0, -552.0, --, 0
2025-10-31 15:30:00, 601288.XSHG, 农业银行, 7.96, --, 2100, 8.15, 16716.0, -399.0, --, 0
2025-11-03 15:30:00, 601398.XSHG, 工商银行, 7.9, --, 1300, 7.4694, 10270.0, 559.8125, --, 0
2025-11-03 15:30:00, 000333.XSHE, 美的集团, 75.39, --, 100, 72.63, 7539.0, 276.0, --, 0
2025-11-03 15:30:00, 600938.XSHG, 中国海油, 28.42, --, 500, 25.8539, 14210.0, 1283.06, --, 0
2025-11-03 15:30:00, 601728.XSHG, 中国电信, 6.74, --, 1800, 6.83, 12132.0, -162.0, --, 0
2025-11-03 15:30:00, 600900.XSHG, 长江电力, 28.31, --, 400, 27.91, 11324.0, 160.0, --, 0
2025-11-03 15:30:00, 601318.XSHG, 中国平安, 58.31, --, 200, 57.26, 11662.0, 210.0, --, 0
2025-11-03 15:30:00, 600276.XSHG, 恒瑞医药, 63.4, --, 100, 65.14, 6340.0, -174.0, --, 0
2025-11-03 15:30:00, 601288.XSHG, 农业银行, 8.01, --, 2200, 8.1436, 17622.0, -294.0, --, 5.0
2025-11-04 15:30:00, 601398.XSHG, 工商银行, 8.13, --, 1300, 7.4694, 10569.0, 858.8125, --, 0
2025-11-04 15:30:00, 000333.XSHE, 美的集团, 75.16, --, 100, 72.63, 7516.0, 253.0, --, 0
2025-11-04 15:30:00, 600938.XSHG, 中国海油, 28.14, --, 500, 25.8539, 14070.0, 1143.06, --, 0
2025-11-04 15:30:00, 601728.XSHG, 中国电信, 6.75, --, 1800, 6.83, 12150.0, -144.0, --, 0
2025-11-04 15:30:00, 600900.XSHG, 长江电力, 28.6, --, 400, 27.91, 11440.0, 276.0, --, 0
2025-11-04 15:30:00, 601318.XSHG, 中国平安, 58.94, --, 200, 57.26, 11788.0, 336.0, --, 0
2025-11-04 15:30:00, 600276.XSHG, 恒瑞医药, 61.92, --, 100, 65.14, 6192.0, -322.0, --, 0
2025-11-04 15:30:00, 601288.XSHG, 农业银行, 8.15, --, 2200, 8.1436, 17930.0, 14.0, --, 0
2025-11-04 15:30:00, 601628.XSHG, 中国人寿, 43.43, --, 300, 43.43, 13029.0, 0, --, 10.4232
2025-11-05 15:30:00, 601398.XSHG, 工商银行, 8.14, --, 1300, 7.4694, 10582.0, 871.8125, --, 0
2025-11-05 15:30:00, 000333.XSHE, 美的集团, 75.94, --, 100, 72.63, 7594.0, 331.0, --, 0
2025-11-05 15:30:00, 600938.XSHG, 中国海油, 27.79, --, 500, 25.8539, 13895.0, 968.06, --, 0
2025-11-05 15:30:00, 601728.XSHG, 中国电信, 6.74, --, 1800, 6.83, 12132.0, -162.0, --, 0
2025-11-05 15:30:00, 600900.XSHG, 长江电力, 28.42, --, 400, 27.91, 11368.0, 204.0, --, 0
2025-11-05 15:30:00, 601318.XSHG, 中国平安, 58.32, --, 200, 57.26, 11664.0, 212.0, --, 0
2025-11-05 15:30:00, 600276.XSHG, 恒瑞医药, 61.96, --, 100, 65.14, 6196.0, -318.0, --, 0
2025-11-05 15:30:00, 601288.XSHG, 农业银行, 8.18, --, 2200, 8.1436, 17996.0, 80.0, --, 0
2025-11-05 15:30:00, 601628.XSHG, 中国人寿, 43.06, --, 300, 43.43, 12918.0, -111.0, --, 0
2025-11-05 15:30:00, 601988.XSHG, 中国银行, 5.69, --, 2500, 5.69, 14225.0, 0, --, 11.38
2025-11-06 15:30:00, 601398.XSHG, 工商银行, 8.09, --, 1300, 7.4694, 10517.0, 806.8125, --, 0
2025-11-06 15:30:00, 000333.XSHE, 美的集团, 77.03, --, 100, 72.63, 7703.0, 440.0, --, 0
2025-11-06 15:30:00, 600938.XSHG, 中国海油, 28.3, --, 500, 25.8539, 14150.0, 1223.06, --, 0
2025-11-06 15:30:00, 601728.XSHG, 中国电信, 6.76, --, 1800, 6.83, 12168.0, -126.0, --, 0
2025-11-06 15:30:00, 600900.XSHG, 长江电力, 28.5, --, 400, 27.91, 11400.0, 236.0, --, 0
2025-11-06 15:30:00, 601318.XSHG, 中国平安, 58.9, --, 200, 57.26, 11780.0, 328.0, --, 0
2025-11-06 15:30:00, 600276.XSHG, 恒瑞医药, 62.42, --, 100, 65.14, 6242.0, -272.0, --, 0
2025-11-06 15:30:00, 601288.XSHG, 农业银行, 8.16, --, 2200, 8.1436, 17952.0, 36.0, --, 0
2025-11-06 15:30:00, 601628.XSHG, 中国人寿, 43.86, --, 300, 43.43, 13158.0, 129.0, --, 0
2025-11-06 15:30:00, 601988.XSHG, 中国银行, 5.66, --, 2500, 5.69, 14150.0, -75.0, --, 0
2025-11-07 15:30:00, 601398.XSHG, 工商银行, 8.05, --, 1300, 7.4694, 10465.0, 754.8125, --, 0
2025-11-07 15:30:00, 000333.XSHE, 美的集团, 76.2, --, 100, 72.63, 7620.0, 357.0, --, 0
2025-11-07 15:30:00, 600938.XSHG, 中国海油, 28.45, --, 500, 25.8539, 14225.0, 1298.06, --, 0
2025-11-07 15:30:00, 601728.XSHG, 中国电信, 6.86, --, 1800, 6.83, 12348.0, 54.0, --, 0
2025-11-07 15:30:00, 600900.XSHG, 长江电力, 28.52, --, 400, 27.91, 11408.0, 244.0, --, 0
2025-11-07 15:30:00, 601318.XSHG, 中国平安, 58.89, --, 200, 57.26, 11778.0, 326.0, --, 0
2025-11-07 15:30:00, 601288.XSHG, 农业银行, 8.08, --, 2200, 8.1436, 17776.0, -140.0, --, 0
2025-11-07 15:30:00, 601628.XSHG, 中国人寿, 43.6, --, 300, 43.43, 13080.0, 51.0, --, 0
2025-11-07 15:30:00, 601988.XSHG, 中国银行, 5.64, --, 2500, 5.69, 14100.0, -125.0, --, 0
2025-11-10 15:30:00, 601398.XSHG, 工商银行, 8.12, --, 1300, 7.4694, 10556.0, 845.8125, --, 0
2025-11-10 15:30:00, 000333.XSHE, 美的集团, 77.33, --, 100, 72.63, 7733.0, 470.0, --, 0
2025-11-10 15:30:00, 600938.XSHG, 中国海油, 29.04, --, 500, 25.8539, 14520.0, 1593.06, --, 0
2025-11-10 15:30:00, 601728.XSHG, 中国电信, 6.89, --, 1800, 6.83, 12402.0, 108.0, --, 0
2025-11-10 15:30:00, 600900.XSHG, 长江电力, 28.53, --, 400, 27.91, 11412.0, 248.0, --, 0
2025-11-10 15:30:00, 601318.XSHG, 中国平安, 59.3, --, 200, 57.26, 11860.0, 408.0, --, 0
2025-11-10 15:30:00, 601288.XSHG, 农业银行, 8.12, --, 2200, 8.1436, 17864.0, -52.0, --, 0
2025-11-10 15:30:00, 601628.XSHG, 中国人寿, 44.45, --, 300, 43.43, 13335.0, 306.0, --, 0
2025-11-10 15:30:00, 601988.XSHG, 中国银行, 5.66, --, 1200, 5.69, 6792.0, -36.0, --, 9.5654
2025-11-11 15:30:00, 601398.XSHG, 工商银行, 8.16, --, 1300, 7.4694, 10608.0, 897.8125, --, 0
2025-11-11 15:30:00, 000333.XSHE, 美的集团, 77.23, --, 100, 72.63, 7723.0, 460.0, --, 0
2025-11-11 15:30:00, 600938.XSHG, 中国海油, 28.86, --, 500, 25.8539, 14430.0, 1503.06, --, 0
2025-11-11 15:30:00, 601728.XSHG, 中国电信, 6.88, --, 1800, 6.83, 12384.0, 90.0, --, 0
2025-11-11 15:30:00, 600900.XSHG, 长江电力, 28.62, --, 400, 27.91, 11448.0, 284.0, --, 0
2025-11-11 15:30:00, 601318.XSHG, 中国平安, 59.2, --, 200, 57.26, 11840.0, 388.0, --, 0
2025-11-11 15:30:00, 601288.XSHG, 农业银行, 8.3, --, 2200, 8.1436, 18260.0, 344.0, --, 0
2025-11-11 15:30:00, 601628.XSHG, 中国人寿, 43.73, --, 300, 43.43, 13119.0, 90.0, --, 0
2025-11-11 15:30:00, 601988.XSHG, 中国银行, 5.68, --, 1200, 5.69, 6816.0, -12.0, --, 0
2025-11-11 15:30:00, 601857.XSHG, 中国石油, 9.77, --, 1400, 9.77, 13678.0, 0, --, 10.9424
2025-11-12 15:30:00, 601398.XSHG, 工商银行, 8.19, --, 1300, 7.4694, 10647.0, 936.8125, --, 0
2025-11-12 15:30:00, 000333.XSHE, 美的集团, 79.49, --, 100, 72.63, 7949.0, 686.0, --, 0
2025-11-12 15:30:00, 600938.XSHG, 中国海油, 29.59, --, 500, 25.8539, 14795.0, 1868.06, --, 0
2025-11-12 15:30:00, 601728.XSHG, 中国电信, 6.9, --, 1800, 6.83, 12420.0, 126.0, --, 0
2025-11-12 15:30:00, 600900.XSHG, 长江电力, 28.61, --, 400, 27.91, 11444.0, 280.0, --, 0
2025-11-12 15:30:00, 601318.XSHG, 中国平安, 60.03, --, 200, 57.26, 12006.0, 554.0, --, 0
2025-11-12 15:30:00, 601288.XSHG, 农业银行, 8.59, --, 2200, 8.1436, 18898.0, 982.0, --, 0
2025-11-12 15:30:00, 601628.XSHG, 中国人寿, 44.6, --, 300, 43.43, 13380.0, 351.0, --, 0
2025-11-12 15:30:00, 601988.XSHG, 中国银行, 5.76, --, 1200, 5.69, 6912.0, 84.0, --, 0
2025-11-12 15:30:00, 601857.XSHG, 中国石油, 9.94, --, 1400, 9.77, 13916.0, 238.0, --, 0
2025-11-13 15:30:00, 601398.XSHG, 工商银行, 8.21, --, 1300, 7.4694, 10673.0, 962.8125, --, 0
2025-11-13 15:30:00, 000333.XSHE, 美的集团, 79.6, --, 100, 72.63, 7960.0, 697.0, --, 0
